B65671W0000R030,https://www.tdk-electronics.tdk.com/inf/80/db/fer/p_26_16.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/B65671WR30.JPG,https://www.digikey.com/en/products/detail/epcos-tdk-electronics/B65671W0000R030/3913924,554,Active,EPCOS - TDK Electronics,P (Pot Core),N30,"1.024"" (26.00mm)",9.7 µH,4300,40,108,4320,"0.321"" (8.15mm)",-,"-20%, +30%",Ungapped,2860,Uncoated,0.37
CMC025016010H,https://www.mag-inc.com/Media/Magnetics/Datasheets/CMC025016010H.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4889/MFG_Nanocrystalline.jpg,https://www.digikey.com/en/products/detail/magnetics-a-division-of-spang-co/CMC025016010H/18626935,380,Active,"Magnetics, a division of Spang & Co.",Toroid,Nanocrystalline,"0.984"" (25.00mm)",65.5 µH,80000,64.3,37,0,"0.394"" (10.00mm)",-,±30%,Ungapped,0,Polyester,0
PLT58/38/4-3C95,https://www.ferroxcube.com/upload/media/product/file/Pr_ds/E58_11_38_PLT58_38_4.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2540/PLT.jpg,https://www.digikey.com/en/products/detail/ferroxcube/PLT58-38-4-3C95/7041622,884,Active,Ferroxcube,PLT,3C95,-,0,0,0,0,0,"0.161"" (4.10mm)","2.299"" (58.40mm)",-,-,0,Uncoated,0
B64290L0674X830,https://www.tdk-electronics.tdk.com/inf/80/db/fer/r_36_0_23_0_15_0.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/993/B64290L0674X830.JPG,https://www.digikey.com/en/products/detail/epcos-tdk-electronics/B64290L0674X830/1830199,1112,Active,EPCOS - TDK Electronics,Toroid,N30,"1.476"" (37.50mm)",5.75 µH,4300,89.65,95.89,8597,"0.638"" (16.20mm)",-,±25%,Ungapped,0,Epoxy,0.94
E80/38/20-3C94,https://www.ferroxcube.com/upload/media/product/file/Pr_ds/E80_38_20.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2232/E.jpg,https://www.digikey.com/en/products/detail/ferroxcube/E80-38-20-3C94/7041525,1034,Active,Ferroxcube,E,3C94,-,0,0,0,0,0,"1.500"" (38.10mm)","3.150"" (80.00mm)",-,-,0,Uncoated,0
T60004L2030W911,https://vacuumschmelze.com/03_Documents/Datasheets%20-%20Drawings/Cores/L2030-W911.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/427/MFG_T60004L2160W758.jpg,https://www.digikey.com/en/products/detail/vacuumschmelze/T60004L2030W911/12530415,4230,Active,VACUUMSCHMELZE,Toroid,0,"1.272"" (32.30mm)",56 µH,0,78.5,40,0,"0.484"" (12.30mm)",0,0,Ungapped,0,Epoxy,0
E65/32/27-3C94,https://www.ferroxcube.com/upload/media/product/file/Pr_ds/E65_32_27.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2232/E.jpg,https://www.digikey.com/en/products/detail/ferroxcube/E65-32-27-3C94/7041521,11806,Active,Ferroxcube,E,3C94,-,0,0,0,0,0,"1.291"" (32.80mm)","2.559"" (65.00mm)",-,-,0,Uncoated,0
E56/24/19-3C94,https://www.ferroxcube.com/upload/media/product/file/Pr_ds/E56_24_19.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2232/E.jpg,https://www.digikey.com/en/products/detail/ferroxcube/E56-24-19-3C94/7041513,107,Active,Ferroxcube,E,3C94,-,0,0,0,0,0,"0.929"" (23.60mm)","2.209"" (56.10mm)",-,-,0,Uncoated,0
C058378A2,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058378A2.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4889/C058378A2.jpg,https://www.digikey.com/en/products/detail/magnetics-a-division-of-spang-co/C058378A2/18626727,1183,Active,"Magnetics, a division of Spang & Co.",Toroid,High Flux,"0.710"" (18.03mm)",114 nH,160,41.4,23.2,960,"0.280"" (7.11mm)",-,±8%,Ungapped,0,Coated,0
B64290L0659X087,https://www.tdk-electronics.tdk.com/inf/80/db/fer/r_40_0_24_0_16_0.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1059/B64290L659X87.jpg,https://www.digikey.com/en/products/detail/epcos-tdk-electronics/B64290L0659X087/3913578,241,Active,EPCOS - TDK Electronics,Toroid,N87,"1.646"" (41.80mm)",3.59 µH,2200,96.29,125.3,12070,"0.677"" (17.20mm)",-,±25%,Ungapped,0,Epoxy,0.77
B64290L0674X038,https://www.tdk-electronics.tdk.com/inf/80/db/fer/r_36_0_23_0_15_0.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1064/B64290L0674X038.JPG,https://www.digikey.com/en/products/detail/epcos-tdk-electronics/B64290L0674X038/1830198,1357,Active,EPCOS - TDK Electronics,Toroid,T38,"1.476"" (37.50mm)",13.5 µH,10000,89.65,95.89,8597,"0.638"" (16.20mm)",-,±30%,Ungapped,0,Epoxy,0.94
B64290A0659X830,https://www.tdk-electronics.tdk.com/download/531586/73928c3d18a19eefb58bf397e6c83a42/pdf-toroids-general-information.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5621/B64290A0659X830.jpg,https://www.digikey.com/en/products/detail/epcos-tdk-electronics/B64290A0659X830/3913456,239,Active,EPCOS - TDK Electronics,Toroid,N30,"1.575"" (40.00mm)",7 µH,4300,96.29,125.3,12070,"0.630"" (16.00mm)",-,±25%,Ungapped,0,Uncoated,0.77
B65877A0000R097,https://www.tdk-electronics.tdk.com/inf/80/db/fer/pq_26_25.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/895/B658xxA-Series.jpg,https://www.digikey.com/en/products/detail/epcos-tdk-electronics/B65877A0000R097/3914447,901,Active,EPCOS - TDK Electronics,PQ,N97,-,4.65 µH,2300,53.6,122,6530,"0.487"" (12.38mm)","1.043"" (26.50mm)","-20%, +30%",Ungapped,1620,Uncoated,0.44
B65671D0000R048,https://www.tdk-electronics.tdk.com/inf/80/db/fer/p_26_16.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/B65671DR48.JPG,https://www.digikey.com/en/products/detail/epcos-tdk-electronics/B65671D0000R048/3913912,624,Active,EPCOS - TDK Electronics,P (Pot Core),N48,"1.024"" (26.00mm)",4.9 µH,0,37.2,93,3460,"0.321"" (8.15mm)",-,"-20%, +30%",Ungapped,1560,Uncoated,0.4
B65815E0160A041,https://www.tdk-electronics.tdk.com/inf/80/db/fer/rm_12.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/B65815E160A41.JPG,https://www.digikey.com/en/products/detail/epcos-tdk-electronics/B65815E0160A041/3914259,322,Active,EPCOS - TDK Electronics,RM,N41,-,160 nH,2800,57,146,8320,"0.484"" (12.30mm)","1.480"" (37.60mm)",±3%,Gapped,50,Uncoated,0.39
PQ32/30-3C95,https://www.ferroxcube.com/upload/media/product/file/Pr_ds/PQ32_30.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2236/PQ.jpg,https://www.digikey.com/en/products/detail/ferroxcube/PQ32-30-3C95/7041654,2238,Active,Ferroxcube,PQ,3C95,-,0,0,0,0,0,"1.193"" (30.30mm)","1.299"" (33.00mm)",-,-,0,Uncoated,0
RM12/I-3C95,https://www.ferroxcube.com/upload/media/product/file/Pr_ds/RM12_I.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2288/RM_I.jpg,https://www.digikey.com/en/products/detail/ferroxcube/RM12-I-3C95/7041686,147,Active,Ferroxcube,RM,3C95,-,0,0,0,0,0,"0.965"" (24.50mm)","1.472"" (37.40mm)",-,-,0,Uncoated,0
B65701W0000R087,https://www.tdk-electronics.tdk.com/inf/80/db/fer/p_30_19.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/326/B65701W0000R087.jpg,https://www.digikey.com/en/products/detail/epcos-tdk-electronics/B65701W0000R087/3913967,600,Active,EPCOS - TDK Electronics,P (Pot Core),N87,"1.200"" (30.50mm)",6.4 µH,2200,46,145,6670,"0.374"" (9.50mm)",-,"-20%, +30%",Ungapped,1620,Uncoated,0.32
ETD59/31/22-3C94,https://www.ferroxcube.com/upload/media/product/file/Pr_ds/ETD59_31_22.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/1779_ETD.jpg,https://www.digikey.com/en/products/detail/ferroxcube/ETD59-31-22-3C94/7041572,400,Active,Ferroxcube,ETD,3C94,-,0,0,0,0,0,"1.220"" (31.00mm)","2.354"" (59.80mm)",-,-,0,Uncoated,0
5943018601,https://www.fair-rite.com/wp-content/uploads/2019/01/5943018601cat.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/319/5952003801.JPG,https://www.digikey.com/en/products/detail/fair-rite-products-corp/5943018601/8599640,606,Active,Fair-Rite Products Corp.,Toroid,43,0,0,800,98,178,17500,0,-,±25%,Ungapped,0,Uncoated,0
0077716A7,https://www.mag-inc.com/Media/Magnetics/Datasheets/0077716A7.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4889/MFG_KoolMuline.jpg,https://www.digikey.com/en/products/detail/magnetics-a-division-of-spang-co/0077716A7/18626868,116,Active,"Magnetics, a division of Spang & Co.",Toroid,Kool Mu,"2.000"" (50.80mm)",73 nH,60,127,125,15900,"0.530"" (13.46mm)",-,±8%,Ungapped,0,Coated,0
B66395G0000X197,https://www.tdk-electronics.tdk.com/inf/80/db/fer/etd_54_28_19.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1902/B66395GX197.jpg,https://www.digikey.com/en/products/detail/epcos-tdk-electronics/B66395G0000X197/3914893,187,Active,EPCOS - TDK Electronics,ETD,N97,-,0,0,0,0,0,"1.094"" (27.80mm)","2.156"" (54.50mm)",-,Ungapped,0,Uncoated,0
0077438A7,https://www.mag-inc.com/Media/Magnetics/Datasheets/0077438A7.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4889/MFG_KoolMuline.jpg,https://www.digikey.com/en/products/detail/magnetics-a-division-of-spang-co/0077438A7/18626927,427,Active,"Magnetics, a division of Spang & Co.",Toroid,Kool Mu,"1.875"" (47.63mm)",281 nH,125,107,199,21300,"0.745"" (18.92mm)",-,±8%,Ungapped,0,Coated,0
E58/11/38-3F4,https://www.ferroxcube.com/upload/media/product/file/Pr_ds/E58_11_38.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2122/PlanarE.jpg,https://www.digikey.com/en/products/detail/ferroxcube/E58-11-38-3F4/7041516,520,Active,Ferroxcube,E,3F4,-,0,0,0,0,0,"0.413"" (10.50mm)","2.299"" (58.40mm)",-,-,0,Uncoated,0
TX42/26/13-3E12,https://www.ferroxcube.com/upload/media/product/file/Pr_ds/T_42_26_13.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6161/TX422613-3E12.jpg,https://www.digikey.com/en/products/detail/ferroxcube/TX42-26-13-3E12/8021332,482,Active,Ferroxcube,Toroid,0,"1.697"" (43.15mm)",0,0,103,95.8,9860,"0.531"" (13.50mm)",-,±30%,Ungapped,12000,Epoxy,1.076
E58/11/38-3C95,https://www.ferroxcube.com/upload/media/product/file/Pr_ds/E58_11_38.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2122/PlanarE.jpg,https://www.digikey.com/en/products/detail/ferroxcube/E58-11-38-3C95/7041514,586,Active,Ferroxcube,E,3C95,-,0,0,0,0,0,"0.413"" (10.50mm)","2.299"" (58.40mm)",-,-,0,Uncoated,0
B65879B0000R095,https://www.tdk-electronics.tdk.com/inf/80/db/fer/pq_32_30.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/919/B658xxB-Series.jpg,https://www.digikey.com/en/products/detail/epcos-tdk-electronics/B65879B0000R095/3914460,200,Active,EPCOS - TDK Electronics,PQ,N95,-,6.1 µH,2000,67.8,153.8,10440,"0.597"" (15.17mm)","1.260"" (32.00mm)","-20%, +30%",Ungapped,2140,Uncoated,0.441
B66395G0500X187,https://www.tdk-electronics.tdk.com/inf/80/db/fer/etd_54_28_19.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4207/MFG_B66395G0200X187.jpg,https://www.digikey.com/en/products/detail/epcos-tdk-electronics/B66395G0500X187/3914890,326,Active,EPCOS - TDK Electronics,ETD,N87,-,0,2200,127,280,35600,"1.094"" (27.80mm)","2.156"" (54.50mm)",-,Gapped,0,Uncoated,0.45
B66367G0000X197,https://www.tdk-electronics.tdk.com/inf/80/db/fer/etd_49_25_16.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/307/B66367G0000X197.jpg,https://www.digikey.com/en/products/detail/epcos-tdk-electronics/B66367G0000X197/3914847,201,Active,EPCOS - TDK Electronics,ETD,N97,-,0,0,0,0,0,"0.980"" (24.90mm)","1.909"" (48.50mm)",-,Ungapped,0,Uncoated,0
0078439A7,https://www.mag-inc.com/Media/Magnetics/Datasheets/0078439A7.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4889/MFG_XF.jpg,https://www.digikey.com/en/products/detail/magnetics-a-division-of-spang-co/0078439A7/18626909,493,Active,"Magnetics, a division of Spang & Co.",Toroid,XFlux,"1.840"" (46.74mm)",135 nH,60,107,199,21300,"0.710"" (18.03mm)",-,±8%,Ungapped,0,Coated,0
C058894A2,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058894A2.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4889/MFG_HighFlux.jpg,https://www.digikey.com/en/products/detail/magnetics-a-division-of-spang-co/C058894A2/18626708,1118,Active,"Magnetics, a division of Spang & Co.",Toroid,High Flux,"1.090"" (27.69mm)",75 nH,60,63.5,65.4,4150,"0.470"" (11.94mm)",-,±8%,Ungapped,0,Coated,0
ETD59/31/22-3C95,https://www.ferroxcube.com/upload/media/product/file/Pr_ds/ETD59_31_22.pdf,,https://www.digikey.com/en/products/detail/ferroxcube/ETD59-31-22-3C95/7651635,230,Active,Ferroxcube,ETD,3C95,-,0,0,0,0,0,"1.220"" (31.00mm)","2.354"" (59.80mm)",-,-,0,Uncoated,0
CMC030020010H,https://www.mag-inc.com/Media/Magnetics/Datasheets/CMC030020010H.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4889/MFG_Nanocrystalline.jpg,https://www.digikey.com/en/products/detail/magnetics-a-division-of-spang-co/CMC030020010H/18626826,183,Active,"Magnetics, a division of Spang & Co.",Toroid,Nanocrystalline,"1.181"" (30.00mm)",59.3 µH,80000,78.5,41,0,"0.394"" (10.00mm)",-,±30%,Ungapped,0,Polyester,0
C055059A2,https://www.mag-inc.com/Media/Magnetics/Datasheets/C055059A2.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4889/MFG_MPPseries.jpg,https://www.digikey.com/en/products/detail/magnetics-a-division-of-spang-co/C055059A2/18626711,1079,Active,"Magnetics, a division of Spang & Co.",Toroid,MPP,"0.930"" (23.62mm)",43 nH,60,56.7,31.7,1800,"0.330"" (8.38mm)",-,±8%,Ungapped,0,Coated,0
B65879Q0150K095,https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/pq_32_30_dg.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4261/MFG_B65982Q0250K095.jpg,https://www.digikey.com/en/products/detail/epcos-tdk-electronics/B65879Q0150K095/13688384,128,Active,EPCOS - TDK Electronics,PQ,N95,-,150 nH,3000,67.8,153.8,10440,"0.597"" (15.17mm)","1.260"" (32.00mm)",±10%,Distributed Gapped,0,Uncoated,0.441
0077109A7,https://www.mag-inc.com/Media/Magnetics/Datasheets/0077109A7.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4889/MFG_KoolMuline.jpg,https://www.digikey.com/en/products/detail/magnetics-a-division-of-spang-co/0077109A7/18626905,316,Active,"Magnetics, a division of Spang & Co.",Toroid,Kool Mu,"2.285"" (58.04mm)",156 nH,125,143,144,20700,"0.585"" (14.86mm)",-,±8%,Ungapped,0,Coated,0
0077110A7,https://www.mag-inc.com/Media/Magnetics/Datasheets/0077110A7.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4889/MFG_KoolMuline.jpg,https://www.digikey.com/en/products/detail/magnetics-a-division-of-spang-co/0077110A7/18626865,216,Active,"Magnetics, a division of Spang & Co.",Toroid,Kool Mu,"2.250"" (57.15mm)",75 nH,60,143,144,20700,"0.550"" (13.97mm)",-,±8%,Ungapped,0,Coated,0
ZR44925TC,https://www.mag-inc.com/Media/Magnetics/Datasheets/ZR44925TC.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4889/MFG_FerriteToroidCore.jpg,https://www.digikey.com/en/products/detail/magnetics-a-division-of-spang-co/ZR44925TC/18626696,864,Active,"Magnetics, a division of Spang & Co.",Toroid,-,"1.977"" (50.22mm)",3.42 µH,2300,123.2,160.1,19717,"0.780"" (19.80mm)",-,±25%,Ungapped,0,Epoxy,0
E64/10/50-3F4,https://www.ferroxcube.com/upload/media/product/file/Pr_ds/E64_10_50.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2122/PlanarE.jpg,https://www.digikey.com/en/products/detail/ferroxcube/E64-10-50-3F4/7041519,1216,Active,Ferroxcube,E,3F4,-,0,0,0,0,0,"0.402"" (10.20mm)","2.520"" (64.00mm)",-,-,0,Uncoated,0
0076083A7,https://www.mag-inc.com/Media/Magnetics/Datasheets/0076083A7.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4889/MFG_KoolMuline.jpg,https://www.digikey.com/en/products/detail/magnetics-a-division-of-spang-co/0076083A7/18626876,143,Active,"Magnetics, a division of Spang & Co.",Toroid,Kool Mu HF,"1.605"" (40.77mm)",81 nH,60,98.4,107,10600,"0.605"" (15.37mm)",-,±8%,Ungapped,0,Coated,0
B65671T0100A033,https://www.tdk-electronics.tdk.com/inf/80/db/fer/p_26_16.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/B65671T100A33.JPG,https://www.digikey.com/en/products/detail/epcos-tdk-electronics/B65671T0100A033/4251734,1558,Active,EPCOS - TDK Electronics,P (Pot Core),M33,"1.024"" (26.00mm)",100 nH,750,37.2,93,3460,"0.321"" (8.15mm)",-,±3%,Gapped,32,Uncoated,0.4
0055208A2,https://www.mag-inc.com/Media/Magnetics/Datasheets/0055208A2.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4889/MFG_MPPseries.jpg,https://www.digikey.com/en/products/detail/magnetics-a-division-of-spang-co/0055208A2/18626877,1281,Active,"Magnetics, a division of Spang & Co.",Toroid,MPP,"0.800"" (20.32mm)",14 nH,26,50.9,22.1,1120,"0.250"" (6.35mm)",-,±8%,Ungapped,0,Coated,0
B64290L0022X097,https://www.tdk-electronics.tdk.com/inf/80/db/fer/r_41_8_26_2_12_5.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2731/B64290L0022X097.jpg,https://www.digikey.com/en/products/detail/epcos-tdk-electronics/B64290L0022X097/3913486,710,Active,EPCOS - TDK Electronics,Toroid,N97,-,0,2300,0,0,0,-,-,-,Gapped,0,Epoxy,0
0076451A7,https://www.mag-inc.com/Media/Magnetics/Datasheets/0076451A7.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4889/MFG_KoolMuline.jpg,https://www.digikey.com/en/products/detail/magnetics-a-division-of-spang-co/0076451A7/18626751,509,Active,"Magnetics, a division of Spang & Co.",Toroid,High Flux,"1.689"" (42.90mm)",108 nH,60,102,147.5,15100,"0.640"" (16.26mm)",-,±8%,Ungapped,0,Coated,0
PQ40/40-3F36,https://www.ferroxcube.com/upload/media/product/file/Pr_ds/PQ40_40.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/306/PQ40-40-3F36.jpg,https://www.digikey.com/en/products/detail/ferroxcube/PQ40-40-3F36/7041674,384,Active,Ferroxcube,PQ,3F36,-,0,0,0,0,0,"1.567"" (39.80mm)","1.634"" (41.50mm)",-,-,0,Uncoated,0
PC95PQ20/20Z-12,https://product.tdk.com/en/system/files?file=dam/doc/product/ferrite/ferrite/ferrite-core/catalog/ferrite_mz_sw_pq_en.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/571/MFG_PC95PQ_View-2.jpg,https://www.digikey.com/en/products/detail/tdk-corporation/PC95PQ20-20Z-12/9607317,248,Active,TDK Corporation,PQ,PC95,-,4 µH,0,45.4,62,2790,"0.795"" (20.20mm)","0.807"" (20.50mm)",±25%,Ungapped,0,Uncoated,0.74
B65701D0000R048,https://www.tdk-electronics.tdk.com/inf/80/db/fer/p_30_19.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/B65701DR48.JPG,https://www.digikey.com/en/products/detail/epcos-tdk-electronics/B65701D0000R048/3913957,393,Active,EPCOS - TDK Electronics,P (Pot Core),N48,"1.200"" (30.50mm)",6.2 µH,0,45,136,6120,"0.374"" (9.50mm)",-,"-20%, +30%",Ungapped,1630,Uncoated,0.33
UR70/33/17-3C90,https://www.ferroxcube.com/upload/media/product/file/Pr_ds/UR70_33_17.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6144/UR703317-3C90.jpg,https://www.digikey.com/en/products/detail/ferroxcube/UR70-33-17-3C90/7651793,521,Active,Ferroxcube,UR,3C90,-,0,0,0,0,0,"1.313"" (33.35mm)","2.692"" (68.37mm)",-,-,0,Uncoated,0
B66387G0000X187,https://www.tdk-electronics.tdk.com/inf/80/db/fer/e_65_32_27.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1249/B66387GX187.jpg,https://www.digikey.com/en/products/detail/epcos-tdk-electronics/B66387G0000X187/3914877,197,Active,EPCOS - TDK Electronics,E,N87,-,0,0,0,0,0,"1.291"" (32.80mm)","2.559"" (65.00mm)",-,Ungapped,0,Uncoated,0
B64290L0659X037,https://www.tdk-electronics.tdk.com/inf/80/db/fer/r_40_0_24_0_16_0.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/913/B64290L659X37.JPG,https://www.digikey.com/en/products/detail/epcos-tdk-electronics/B64290L0659X037/3913575,316,Active,EPCOS - TDK Electronics,Toroid,T37,"1.646"" (41.80mm)",9.8 µH,6000,96.29,125.3,12070,"0.677"" (17.20mm)",-,±25%,Ungapped,0,Epoxy,0.77
E64/10/50-3F36,https://www.ferroxcube.com/upload/media/product/file/Pr_ds/E64_10_50.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2122/PlanarE.jpg,https://www.digikey.com/en/products/detail/ferroxcube/E64-10-50-3F36/7041518,1954,Active,Ferroxcube,E,3F36,-,0,0,0,0,0,"0.402"" (10.20mm)","2.520"" (64.00mm)",-,-,0,Uncoated,0
0059894A2,https://www.mag-inc.com/Media/Magnetics/Datasheets/0059894A2.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4889/MFG_EDGE060PERMGREEN.jpg,https://www.digikey.com/en/products/detail/magnetics-a-division-of-spang-co/0059894A2/18626604,271,Active,"Magnetics, a division of Spang & Co.",Toroid,Edge,"1.060"" (26.92mm)",75 nH,60,63.5,65.4,4150,"0.440"" (11.18mm)",-,±8%,Ungapped,0,Coated,0
0077191A7,https://www.mag-inc.com/Media/Magnetics/Datasheets/0077191A7.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4889/MFG_KoolMuline.jpg,https://www.digikey.com/en/products/detail/magnetics-a-division-of-spang-co/0077191A7/18626632,419,Active,"Magnetics, a division of Spang & Co.",Toroid,Kool Mu,"2.285"" (58.04mm)",60 nH,26,125,229,28600,"0.635"" (16.13mm)",-,±8%,Ungapped,0,Coated,0
0077192A7,https://www.mag-inc.com/Media/Magnetics/Datasheets/0077192A7.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4889/MFG_KoolMuline.jpg,https://www.digikey.com/en/products/detail/magnetics-a-division-of-spang-co/0077192A7/18626649,305,Active,"Magnetics, a division of Spang & Co.",Toroid,Kool Mu,"2.285"" (58.04mm)",138 nH,60,125,229,28600,"0.635"" (16.13mm)",-,±8%,Ungapped,0,Coated,0
B65881A0000R097,https://www.tdk-electronics.tdk.com/inf/80/db/fer/pq_35_35.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/895/B658xxA-Series.jpg,https://www.digikey.com/en/products/detail/epcos-tdk-electronics/B65881A0000R097/3914468,469,Active,EPCOS - TDK Electronics,PQ,N97,-,4.7 µH,2300,79.2,169.7,13440,"0.685"" (17.40mm)","1.382"" (35.10mm)","-20%, +30%",Ungapped,1750,Uncoated,0.467
PQ40/40-3C97,https://www.ferroxcube.com/upload/media/product/file/Pr_ds/PQ40_40.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2236/PQ.jpg,https://www.digikey.com/en/products/detail/ferroxcube/PQ40-40-3C97/7041673,640,Active,Ferroxcube,PQ,3C97,-,0,0,0,0,0,"1.567"" (39.80mm)","1.634"" (41.50mm)",-,-,0,Uncoated,0
PQ40/40-3C95,https://www.ferroxcube.com/upload/media/product/file/Pr_ds/PQ40_40.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2236/PQ.jpg,https://www.digikey.com/en/products/detail/ferroxcube/PQ40-40-3C95/7041672,392,Active,Ferroxcube,PQ,3C95,-,0,0,0,0,0,"1.567"" (39.80mm)","1.634"" (41.50mm)",-,-,0,Uncoated,0
5977003821,https://www.fair-rite.com/wp-content/uploads/2019/05/5977003821cat.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4186/MFG_large_toroid_rounded.jpg,https://www.digikey.com/en/products/detail/fair-rite-products-corp/5977003821/15930524,132,Active,Fair-Rite Products Corp.,Toroid,77,"2.472"" (62.80mm)",2.95 µH,2000,144,157,22797,"0.539"" (13.70mm)",-,"-30%, +25%",Ungapped,0,Plastic,0.9136
B66397G0000X197,https://www.tdk-electronics.tdk.com/inf/80/db/fer/etd_59_31_22.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/941/B66397GX197.JPG,https://www.digikey.com/en/products/detail/epcos-tdk-electronics/B66397G0000X197/3914903,186,Active,EPCOS - TDK Electronics,ETD,N97,-,0,0,0,0,0,"1.228"" (31.20mm)","2.354"" (59.80mm)",-,Ungapped,0,Uncoated,0
PLT58/38/4-4F1,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/41/PLT58_38_4-4F1.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/309/PLT58-38-4-4F1.jpg,https://www.digikey.com/en/products/detail/ferroxcube/PLT58-38-4-4F1/7942502,500,Active,Ferroxcube,PLT,0,-,0,0,0,0,0,"1.496"" (38.00mm)",0,-,-,0,Uncoated,0
0059930A2,https://www.mag-inc.com/Media/Magnetics/Datasheets/0059930A2.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4889/MFG_EDGE060PERMGREEN.jpg,https://www.digikey.com/en/products/detail/magnetics-a-division-of-spang-co/0059930A2/17885411,750,Active,"Magnetics, a division of Spang & Co.",Toroid,Edge,"1.090"" (27.69mm)",157 nH,125,63.5,65.4,4150,"0.470"" (11.94mm)",-,±8%,Ungapped,0,Coated,0
TX42/26/18-3E12,https://www.ferroxcube.com/upload/media/product/file/Pr_ds/T_42_26_18.pdf,https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2582/TX42^26^18-3.jpg,https://www.digikey.com/en/products/detail/ferroxcube/TX42-26-18-3E12/8021346,699,Active,Ferroxcube,Toroid,0,"1.697"" (43.15mm)",0,0,103,134,13810,"0.736"" (18.70mm)",-,±30%,Ungapped,12000,Epoxy,0.769
